record_id,task,trial_id,trial_index,cue_onset,cue_offset,cue_time_s,cue_duration_s,cue_sign,support_start,support_stop,state9_runs,state9_overlap,response_marker_index,behavior_semantics
VisualCogA_Task-1,1,VisualCogA_Task-1:000,0,5162,5214,20.1640625,0.203125,-1,5002,5578,"[{""onset"":5758,""offset"":6256,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:001,1,7538,7590,29.4453125,0.203125,1,7378,7954,"[{""onset"":8105,""offset"":8407,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:002,2,9690,9743,37.8515625,0.20703125,-1,9530,10106,"[{""onset"":10258,""offset"":10567,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:003,3,11851,11903,46.29296875,0.203125,-1,11691,12267,"[{""onset"":12418,""offset"":12771,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:004,4,14055,14107,54.90234375,0.203125,1,13895,14471,"[{""onset"":14623,""offset"":14932,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:005,5,16216,16268,63.34375,0.203125,-1,16056,16632,"[{""onset"":16783,""offset"":17086,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:006,6,18368,18420,71.75,0.203125,-1,18208,18784,"[{""onset"":18936,""offset"":19306,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:007,7,20589,20641,80.42578125,0.203125,-1,20429,21005,"[{""onset"":21156,""offset"":21421,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:008,8,22705,22757,88.69140625,0.203125,1,22545,23121,"[{""onset"":23272,""offset"":23572,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:009,9,24854,24906,97.0859375,0.203125,1,24694,25270,"[{""onset"":25421,""offset"":25817,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:010,10,27102,27154,105.8671875,0.203125,1,26942,27518,"[{""onset"":27669,""offset"":27970,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:011,11,29254,29307,114.2734375,0.20703125,1,29094,29670,"[{""onset"":29822,""offset"":30096,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:012,12,31379,31431,122.57421875,0.203125,-1,31219,31795,"[{""onset"":31946,""offset"":32238,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:013,13,33520,33572,130.9375,0.203125,-1,33360,33936,"[{""onset"":34087,""offset"":34391,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:014,14,35676,35728,139.359375,0.203125,1,35516,36092,"[{""onset"":36243,""offset"":36507,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:015,15,37789,37841,147.61328125,0.203125,-1,37629,38205,"[{""onset"":38356,""offset"":38614,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:016,16,39897,39949,155.84765625,0.203125,1,39737,40313,"[{""onset"":40465,""offset"":40824,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:017,17,42110,42162,164.4921875,0.203125,-1,41950,42526,"[{""onset"":42677,""offset"":42997,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:018,18,44282,44334,172.9765625,0.203125,-1,44122,44698,"[{""onset"":44849,""offset"":45160,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:019,19,46443,46495,181.41796875,0.203125,1,46283,46859,"[{""onset"":47010,""offset"":47295,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:020,20,48579,48631,189.76171875,0.203125,-1,48419,48995,"[{""onset"":49147,""offset"":49392,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:021,21,50676,50728,197.953125,0.203125,-1,50516,51092,"[{""onset"":51243,""offset"":51571,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:022,22,52856,52908,206.46875,0.203125,1,52696,53272,"[{""onset"":53423,""offset"":53716,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:023,23,55001,55053,214.84765625,0.203125,-1,54841,55417,"[{""onset"":55568,""offset"":55850,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:024,24,57133,57185,223.17578125,0.203125,-1,56973,57549,"[{""onset"":57700,""offset"":58029,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:025,25,59314,59366,231.6953125,0.203125,1,59154,59730,"[{""onset"":59881,""offset"":60125,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:026,26,61410,61462,239.8828125,0.203125,1,61250,61826,"[{""onset"":61978,""offset"":62292,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:027,27,63575,63627,248.33984375,0.203125,-1,63415,63991,"[{""onset"":64142,""offset"":64381,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:028,28,65663,65715,256.49609375,0.203125,-1,65503,66079,"[{""onset"":66231,""offset"":66575,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:029,29,67860,67912,265.078125,0.203125,-1,67700,68276,"[{""onset"":68427,""offset"":68692,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:030,30,69976,70028,273.34375,0.203125,-1,69816,70392,"[{""onset"":70544,""offset"":70795,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:031,31,72081,72133,281.56640625,0.203125,1,71921,72497,"[{""onset"":72648,""offset"":72986,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:032,32,74269,74321,290.11328125,0.203125,1,74109,74685,"[{""onset"":74837,""offset"":75138,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:033,33,76422,76474,298.5234375,0.203125,-1,76262,76838,"[{""onset"":76989,""offset"":77391,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:034,34,78674,78726,307.3203125,0.203125,1,78514,79090,"[{""onset"":79241,""offset"":79509,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:035,35,80791,80843,315.58984375,0.203125,-1,80631,81207,"[{""onset"":81358,""offset"":81646,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:036,36,82931,82983,323.94921875,0.203125,-1,82771,83347,"[{""onset"":83499,""offset"":83790,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:037,37,85076,85128,332.328125,0.203125,-1,84916,85492,"[{""onset"":85643,""offset"":85922,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:038,38,87204,87256,340.640625,0.203125,-1,87044,87620,"[{""onset"":87772,""offset"":88067,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:039,39,89353,89405,349.03515625,0.203125,-1,89193,89769,"[{""onset"":89920,""offset"":90170,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:040,40,91453,91505,357.23828125,0.203125,-1,91293,91869,"[{""onset"":92021,""offset"":92268,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:041,41,93554,93606,365.4453125,0.203125,1,93394,93970,"[{""onset"":94122,""offset"":94412,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:042,42,95698,95751,373.8203125,0.20703125,-1,95538,96114,"[{""onset"":96266,""offset"":96596,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:043,43,97879,97931,382.33984375,0.203125,1,97719,98295,"[{""onset"":98446,""offset"":98713,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:044,44,99995,100048,390.60546875,0.20703125,-1,99835,100411,"[{""onset"":100563,""offset"":100811,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:045,45,102096,102148,398.8125,0.203125,-1,101936,102512,"[{""onset"":102663,""offset"":102949,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:046,46,104233,104285,407.16015625,0.203125,-1,104073,104649,"[{""onset"":104800,""offset"":105138,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:047,47,106421,106473,415.70703125,0.203125,1,106261,106837,"[{""onset"":106988,""offset"":107311,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:048,48,108593,108646,424.19140625,0.20703125,-1,108433,109009,"[{""onset"":109161,""offset"":109441,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:049,49,110726,110778,432.5234375,0.203125,-1,110566,111142,"[{""onset"":111293,""offset"":111553,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:050,50,112835,112887,440.76171875,0.203125,1,112675,113251,"[{""onset"":113402,""offset"":113700,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:051,51,114983,115035,449.15234375,0.203125,1,114823,115399,"[{""onset"":115551,""offset"":115865,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:052,52,117148,117200,457.609375,0.203125,1,116988,117564,"[{""onset"":117715,""offset"":117979,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:053,53,119264,119316,465.875,0.203125,-1,119104,119680,"[{""onset"":119832,""offset"":120130,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:054,54,121417,121469,474.28515625,0.203125,1,121257,121833,"[{""onset"":121984,""offset"":122259,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:055,55,123541,123593,482.58203125,0.203125,-1,123381,123957,"[{""onset"":124109,""offset"":124416,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:056,56,125702,125754,491.0234375,0.203125,-1,125542,126118,"[{""onset"":126269,""offset"":126579,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:057,57,127862,127914,499.4609375,0.203125,1,127702,128278,"[{""onset"":128429,""offset"":128743,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:058,58,130027,130079,507.91796875,0.203125,1,129867,130443,"[{""onset"":130594,""offset"":130890,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:059,59,132175,132227,516.30859375,0.203125,-1,132015,132591,"[{""onset"":132742,""offset"":133052,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:060,60,134336,134388,524.75,0.203125,1,134176,134752,"[{""onset"":134903,""offset"":135373,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:061,61,136656,136708,533.8125,0.203125,-1,136496,137072,"[{""onset"":137223,""offset"":137503,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:062,62,138788,138841,542.140625,0.20703125,1,138628,139204,"[{""onset"":139356,""offset"":139658,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:063,63,140941,140993,550.55078125,0.203125,1,140781,141357,"[{""onset"":141508,""offset"":141755,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:064,64,143037,143090,558.73828125,0.20703125,-1,142877,143453,"[{""onset"":143605,""offset"":143927,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:065,65,145214,145266,567.2421875,0.203125,1,145054,145630,"[{""onset"":145781,""offset"":146056,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:066,66,147338,147391,575.5390625,0.20703125,-1,147178,147754,"[{""onset"":147906,""offset"":148211,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:067,67,149495,149547,583.96484375,0.203125,-1,149335,149911,"[{""onset"":150062,""offset"":150326,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:068,68,151611,151664,592.23046875,0.20703125,1,151451,152027,"[{""onset"":152179,""offset"":152477,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:069,69,153760,153812,600.625,0.203125,1,153600,154176,"[{""onset"":154327,""offset"":154607,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:070,70,155889,155941,608.94140625,0.203125,-1,155729,156305,"[{""onset"":156456,""offset"":156733,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:071,71,158017,158069,617.25390625,0.203125,1,157857,158433,"[{""onset"":158584,""offset"":158806,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:072,72,160090,160142,625.3515625,0.203125,-1,159930,160506,"[{""onset"":160657,""offset"":160971,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:073,73,162254,162306,633.8046875,0.203125,1,162094,162670,"[{""onset"":162821,""offset"":163082,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:074,74,164367,164419,642.05859375,0.203125,-1,164207,164783,"[{""onset"":164934,""offset"":165210,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:075,75,166495,166547,650.37109375,0.203125,1,166335,166911,"[{""onset"":167063,""offset"":167313,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:076,76,168596,168648,658.578125,0.203125,-1,168436,169012,"[{""onset"":169163,""offset"":169453,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:077,77,170736,170789,666.9375,0.20703125,-1,170576,171152,"[{""onset"":171304,""offset"":171576,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:078,78,172861,172913,675.23828125,0.203125,-1,172701,173277,"[{""onset"":173429,""offset"":173717,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:079,79,175002,175054,683.6015625,0.203125,-1,174842,175418,"[{""onset"":175569,""offset"":175883,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:080,80,177170,177222,692.0703125,0.203125,-1,177010,177586,"[{""onset"":177737,""offset"":178035,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:081,81,179318,179371,700.4609375,0.20703125,1,179158,179734,"[{""onset"":179886,""offset"":180176,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:082,82,181459,181511,708.82421875,0.203125,-1,181299,181875,"[{""onset"":182026,""offset"":182274,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:083,83,183556,183608,717.015625,0.203125,1,183396,183972,"[{""onset"":184123,""offset"":184388,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:084,84,185672,185724,725.28125,0.203125,-1,185512,186088,"[{""onset"":186239,""offset"":186504,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:085,85,187789,187841,733.55078125,0.203125,1,187629,188205,"[{""onset"":188356,""offset"":188625,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:086,86,189909,189961,741.83203125,0.203125,1,189749,190325,"[{""onset"":190477,""offset"":190801,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:087,87,192086,192138,750.3359375,0.203125,1,191926,192502,"[{""onset"":192653,""offset"":192927,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:088,88,194210,194262,758.6328125,0.203125,1,194050,194626,"[{""onset"":194778,""offset"":195055,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:089,89,196339,196391,766.94921875,0.203125,1,196179,196755,"[{""onset"":196906,""offset"":197165,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:090,90,198451,198504,775.19921875,0.20703125,-1,198291,198867,"[{""onset"":199019,""offset"":199371,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:091,91,200656,200708,783.8125,0.203125,1,200496,201072,"[{""onset"":201223,""offset"":201475,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:092,92,202756,202808,792.015625,0.203125,1,202596,203172,"[{""onset"":203324,""offset"":203657,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:093,93,204941,204993,800.55078125,0.203125,1,204781,205357,"[{""onset"":205508,""offset"":205829,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:094,94,207113,207165,809.03515625,0.203125,-1,206953,207529,"[{""onset"":207681,""offset"":208003,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:095,95,209286,209338,817.5234375,0.203125,1,209126,209702,"[{""onset"":209853,""offset"":210099,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:096,96,211382,211434,825.7109375,0.203125,1,211222,211798,"[{""onset"":211950,""offset"":212182,""code"":1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:097,97,213467,213519,833.85546875,0.203125,-1,213307,213883,"[{""onset"":214034,""offset"":214334,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:098,98,215619,215672,842.26171875,0.20703125,-1,215459,216035,"[{""onset"":216187,""offset"":216530,""code"":-1.0}]",False,,unknown
VisualCogA_Task-1,1,VisualCogA_Task-1:099,99,217816,217868,850.84375,0.203125,1,217656,218232,"[{""onset"":218383,""offset"":218710,""code"":1.0}]",False,,unknown
VisualCogA_Task-2,2,VisualCogA_Task-2:000,0,5133,5185,20.05078125,0.203125,1,4973,5549,"[{""onset"":5701,""offset"":6134,""code"":-1.0},{""onset"":6134,""offset"":6135,""code"":-2.0}]",False,6134,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:001,1,7418,7470,28.9765625,0.203125,-1,7258,7834,"[{""onset"":7985,""offset"":8490,""code"":-1.0},{""onset"":8490,""offset"":8491,""code"":-2.0}]",False,8490,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:002,2,9778,9830,38.1953125,0.203125,-1,9618,10194,"[{""onset"":10345,""offset"":10730,""code"":-1.0},{""onset"":10730,""offset"":10731,""code"":-2.0}]",False,10730,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:003,3,12014,12066,46.9296875,0.203125,-1,11854,12430,"[{""onset"":12581,""offset"":12969,""code"":-1.0},{""onset"":12969,""offset"":12970,""code"":-2.0}]",False,12969,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:004,4,14255,14307,55.68359375,0.203125,1,14095,14671,"[{""onset"":14822,""offset"":15193,""code"":-1.0},{""onset"":15193,""offset"":15194,""code"":-2.0}]",False,15193,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:005,5,16479,16531,64.37109375,0.203125,-1,16319,16895,"[{""onset"":17046,""offset"":17389,""code"":1.0},{""onset"":17389,""offset"":17390,""code"":2.0}]",False,17389,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:006,6,18675,18727,72.94921875,0.203125,1,18515,19091,"[{""onset"":19243,""offset"":19580,""code"":-1.0},{""onset"":19580,""offset"":19581,""code"":-2.0}]",False,19580,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:007,7,20864,20916,81.5,0.203125,1,20704,21280,"[{""onset"":21431,""offset"":21772,""code"":-1.0},{""onset"":21772,""offset"":21773,""code"":-2.0}]",False,21772,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:008,8,23056,23108,90.0625,0.203125,-1,22896,23472,"[{""onset"":23624,""offset"":24050,""code"":1.0},{""onset"":24050,""offset"":24051,""code"":2.0}]",False,24050,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:009,9,25337,25389,98.97265625,0.203125,-1,25177,25753,"[{""onset"":25904,""offset"":26248,""code"":-1.0},{""onset"":26248,""offset"":26249,""code"":-2.0}]",False,26248,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:010,10,27533,27585,107.55078125,0.203125,1,27373,27949,"[{""onset"":28100,""offset"":28478,""code"":1.0},{""onset"":28478,""offset"":28479,""code"":2.0}]",False,28478,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:011,11,29761,29814,116.25390625,0.20703125,1,29601,30177,"[{""onset"":30329,""offset"":30687,""code"":-1.0},{""onset"":30687,""offset"":30688,""code"":-2.0}]",False,30687,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:012,12,31970,32022,124.8828125,0.203125,1,31810,32386,"[{""onset"":32537,""offset"":32883,""code"":-1.0},{""onset"":32883,""offset"":32884,""code"":-2.0}]",False,32883,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:013,13,34166,34218,133.4609375,0.203125,-1,34006,34582,"[{""onset"":34734,""offset"":35127,""code"":-1.0},{""onset"":35127,""offset"":35128,""code"":-2.0}]",False,35127,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:014,14,36415,36467,142.24609375,0.203125,-1,36255,36831,"[{""onset"":36982,""offset"":37415,""code"":1.0},{""onset"":37415,""offset"":37416,""code"":2.0}]",False,37415,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:015,15,38699,38751,151.16796875,0.203125,-1,38539,39115,"[{""onset"":39267,""offset"":39657,""code"":1.0},{""onset"":39657,""offset"":39658,""code"":2.0}]",False,39657,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:016,16,40943,40996,159.93359375,0.20703125,1,40783,41359,"[{""onset"":41511,""offset"":41874,""code"":-1.0},{""onset"":41874,""offset"":41875,""code"":-2.0}]",False,41874,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:017,17,43164,43216,168.609375,0.203125,1,43004,43580,"[{""onset"":43731,""offset"":44133,""code"":1.0},{""onset"":44133,""offset"":44134,""code"":2.0}]",False,44133,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:018,18,45420,45472,177.421875,0.203125,-1,45260,45836,"[{""onset"":45988,""offset"":46306,""code"":1.0},{""onset"":46306,""offset"":46307,""code"":2.0}]",False,46306,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:019,19,47593,47645,185.91015625,0.203125,-1,47433,48009,"[{""onset"":48160,""offset"":48538,""code"":1.0},{""onset"":48538,""offset"":48539,""code"":2.0}]",False,48538,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:020,20,49821,49873,194.61328125,0.203125,1,49661,50237,"[{""onset"":50388,""offset"":50719,""code"":-1.0},{""onset"":50719,""offset"":50720,""code"":-2.0}]",False,50719,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:021,21,52005,52058,203.14453125,0.20703125,-1,51845,52421,"[{""onset"":52573,""offset"":52939,""code"":-1.0},{""onset"":52939,""offset"":52940,""code"":-2.0}]",False,52939,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:022,22,54226,54278,211.8203125,0.203125,1,54066,54642,"[{""onset"":54793,""offset"":55131,""code"":1.0},{""onset"":55131,""offset"":55132,""code"":2.0}]",False,55131,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:023,23,56418,56470,220.3828125,0.203125,1,56258,56834,"[{""onset"":56986,""offset"":57344,""code"":-1.0},{""onset"":57344,""offset"":57345,""code"":-2.0}]",False,57344,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:024,24,58631,58683,229.02734375,0.203125,-1,58471,59047,"[{""onset"":59198,""offset"":59512,""code"":1.0},{""onset"":59512,""offset"":59513,""code"":2.0}]",False,59512,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:025,25,60795,60847,237.48046875,0.203125,-1,60635,61211,"[{""onset"":61363,""offset"":61688,""code"":1.0},{""onset"":61688,""offset"":61689,""code"":2.0}]",False,61688,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:026,26,62972,63024,245.984375,0.203125,1,62812,63388,"[{""onset"":63539,""offset"":63895,""code"":1.0},{""onset"":63895,""offset"":63896,""code"":2.0}]",False,63895,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:027,27,65181,65233,254.61328125,0.203125,1,65021,65597,"[{""onset"":65748,""offset"":66119,""code"":1.0},{""onset"":66119,""offset"":66120,""code"":2.0}]",False,66119,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:028,28,67405,67457,263.30078125,0.203125,1,67245,67821,"[{""onset"":67972,""offset"":68399,""code"":1.0},{""onset"":68399,""offset"":68400,""code"":2.0}]",False,68399,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:029,29,69685,69737,272.20703125,0.203125,-1,69525,70101,"[{""onset"":70252,""offset"":70656,""code"":-1.0},{""onset"":70656,""offset"":70657,""code"":-2.0}]",False,70656,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:030,30,71941,71993,281.01953125,0.203125,-1,71781,72357,"[{""onset"":72509,""offset"":72819,""code"":1.0},{""onset"":72819,""offset"":72820,""code"":2.0}]",False,72819,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:031,31,74110,74162,289.4921875,0.203125,-1,73950,74526,"[{""onset"":74677,""offset"":74976,""code"":1.0},{""onset"":74976,""offset"":74977,""code"":2.0}]",False,74976,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:032,32,76262,76314,297.8984375,0.203125,1,76102,76678,"[{""onset"":76830,""offset"":77164,""code"":1.0},{""onset"":77164,""offset"":77165,""code"":2.0}]",False,77164,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:033,33,78455,78507,306.46484375,0.203125,-1,78295,78871,"[{""onset"":79022,""offset"":79406,""code"":-1.0},{""onset"":79406,""offset"":79407,""code"":-2.0}]",False,79406,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:034,34,80691,80743,315.19921875,0.203125,-1,80531,81107,"[{""onset"":81258,""offset"":81632,""code"":-1.0},{""onset"":81632,""offset"":81633,""code"":-2.0}]",False,81632,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:035,35,82915,82968,323.88671875,0.20703125,1,82755,83331,"[{""onset"":83483,""offset"":83785,""code"":1.0},{""onset"":83785,""offset"":83786,""code"":2.0}]",False,83785,candidate_target_and_response_marker
